iteration,loss,ce_loss,accuracy,two_qubit_count,mask_sparsity,active_entanglers
86,0.5690744174356921,0.5690744174356921,0.625,0,0.0,0
87,0.5690576793886454,0.5690576793886454,0.625,0,0.0,0
88,0.5690409955443924,0.5690409955443924,0.625,0,0.0,0
89,0.5690243657336911,0.5690243657336911,0.625,0,0.0,0
90,0.5690077897876405,0.5690077897876405,0.625,0,0.0,0
91,0.5689912675377092,0.5689912675377092,0.625,0,0.0,0
92,0.5689747988157661,0.5689747988157661,0.625,0,0.0,0
93,0.568958383454029,0.568958383454029,0.625,0,0.0,0
94,0.568942021285068,0.568942021285068,0.625,0,0.0,0
95,0.5689257121418474,0.5689257121418474,0.625,0,0.0,0
96,0.5689094558576698,0.5689094558576698,0.625,0,0.0,0
97,0.5688932522662843,0.5688932522662843,0.625,0,0.0,0
98,0.5688771012017059,0.5688771012017059,0.625,0,0.0,0
